,figure,authenticity,year,band,selling_price_USD,condition,character_type,recorded_sales_updated
20113,Lumat,graded,1/1/2014,0.6,70.89,loose_figure,alien/other,1.1
20114,Lumat,graded,1/1/2015,0.6,65.63,loose_figure,alien/other,2
20115,Lumat,graded,1/1/2016,0.6,76.6,loose_figure,alien/other,1.7
20116,Lumat,graded,1/1/2017,0.6,71.71,loose_figure,alien/other,1.8
20117,Lumat,graded,1/1/2018,0.6,80,loose_figure,alien/other,3.1
20118,Lumat,graded,1/1/2019,0.6,86.51,loose_figure,alien/other,2.3
20119,Lumat,graded,1/1/2020,0.6,112.61,loose_figure,alien/other,2
20120,Lumat,graded,1/1/2021,0.6,219.91,loose_figure,alien/other,2.3
20121,Lumat,graded,1/1/2022,0.6,181.02,loose_figure,alien/other,1.9
20122,Lumat,graded,1/1/2023,0.6,166.89,loose_figure,alien/other,1.7
20123,Lumat,graded,1/1/2024,0.6,168.15,loose_figure,alien/other,2.5
20124,Lumat,graded,1/1/2025,0.6,145.52,loose_figure,alien/other,1.2
20125,Lumat,graded,1/1/2013,0.5,52.88,loose_figure,alien/other,0.1
20126,Lumat,graded,1/1/2014,0.5,59.38,loose_figure,alien/other,1.1
20127,Lumat,graded,1/1/2015,0.5,61.73,loose_figure,alien/other,2
20128,Lumat,graded,1/1/2016,0.5,76.42,loose_figure,alien/other,1.7
20129,Lumat,graded,1/1/2017,0.5,65,loose_figure,alien/other,1.8
20130,Lumat,graded,1/1/2018,0.5,66.11,loose_figure,alien/other,3.1
20131,Lumat,graded,1/1/2019,0.5,74.03,loose_figure,alien/other,2.3
20132,Lumat,graded,1/1/2020,0.5,99.89,loose_figure,alien/other,2
20133,Lumat,graded,1/1/2021,0.5,214.65,loose_figure,alien/other,2.3
20134,Lumat,graded,1/1/2022,0.5,175.45,loose_figure,alien/other,1.9
20135,Lumat,graded,1/1/2023,0.5,166.28,loose_figure,alien/other,1.7
20136,Lumat,graded,1/1/2024,0.5,138.59,loose_figure,alien/other,2.5
20137,Lumat,graded,1/1/2025,0.5,138.34,loose_figure,alien/other,1.2
20138,Lumat,graded,1/1/2013,0.4,52.88,loose_figure,alien/other,0.1
20139,Lumat,graded,1/1/2014,0.4,56.59,loose_figure,alien/other,1.1
20140,Lumat,graded,1/1/2015,0.4,58.99,loose_figure,alien/other,2
20141,Lumat,graded,1/1/2016,0.4,62.95,loose_figure,alien/other,1.7
20142,Lumat,graded,1/1/2017,0.4,56,loose_figure,alien/other,1.8
20143,Lumat,graded,1/1/2018,0.4,66,loose_figure,alien/other,3.1
20144,Lumat,graded,1/1/2019,0.4,65.96,loose_figure,alien/other,2.3
20145,Lumat,graded,1/1/2020,0.4,94.66,loose_figure,alien/other,2
20146,Lumat,graded,1/1/2021,0.4,202.57,loose_figure,alien/other,2.3
20147,Lumat,graded,1/1/2022,0.4,143.5,loose_figure,alien/other,1.9
20148,Lumat,graded,1/1/2023,0.4,152.5,loose_figure,alien/other,1.7
20149,Lumat,graded,1/1/2024,0.4,130.64,loose_figure,alien/other,2.5
20150,Lumat,graded,1/1/2025,0.4,127.5,loose_figure,alien/other,1.2
20151,Lumat,graded,1/1/2013,0.3,52.88,loose_figure,alien/other,0.1
20152,Lumat,graded,1/1/2014,0.3,40.83,loose_figure,alien/other,1.1
20153,Lumat,graded,1/1/2015,0.3,50.4,loose_figure,alien/other,2
20154,Lumat,graded,1/1/2016,0.3,61.45,loose_figure,alien/other,1.7
20155,Lumat,graded,1/1/2017,0.3,55.47,loose_figure,alien/other,1.8
20156,Lumat,graded,1/1/2018,0.3,61,loose_figure,alien/other,3.1
20157,Lumat,graded,1/1/2019,0.3,52.46,loose_figure,alien/other,2.3
20158,Lumat,graded,1/1/2020,0.3,89,loose_figure,alien/other,2
20159,Lumat,graded,1/1/2021,0.3,170.13,loose_figure,alien/other,2.3
20160,Lumat,graded,1/1/2022,0.3,123.33,loose_figure,alien/other,1.9
20161,Lumat,graded,1/1/2023,0.3,134.5,loose_figure,alien/other,1.7
20162,Lumat,graded,1/1/2024,0.3,129.21,loose_figure,alien/other,2.5
20163,Lumat,graded,1/1/2025,0.3,119.5,loose_figure,alien/other,1.2
20164,Lumat,graded,1/1/2013,0.2,52.88,loose_figure,alien/other,0.1
20165,Lumat,graded,1/1/2014,0.2,38.89,loose_figure,alien/other,1.1
20166,Lumat,graded,1/1/2015,0.2,47,loose_figure,alien/other,2
20167,Lumat,graded,1/1/2016,0.2,61,loose_figure,alien/other,1.7
20168,Lumat,graded,1/1/2017,0.2,51,loose_figure,alien/other,1.8
20169,Lumat,graded,1/1/2018,0.2,58.49,loose_figure,alien/other,3.1
20170,Lumat,graded,1/1/2019,0.2,50,loose_figure,alien/other,2.3
20171,Lumat,graded,1/1/2020,0.2,81,loose_figure,alien/other,2
20172,Lumat,graded,1/1/2021,0.2,137.81,loose_figure,alien/other,2.3
20173,Lumat,graded,1/1/2022,0.2,107.65,loose_figure,alien/other,1.9
20174,Lumat,graded,1/1/2023,0.2,128.5,loose_figure,alien/other,1.7
20175,Lumat,graded,1/1/2024,0.2,121.93,loose_figure,alien/other,2.5
20176,Lumat,graded,1/1/2025,0.2,118.05,loose_figure,alien/other,1.2
20177,Lumat,graded,1/1/2013,0.1,52.88,loose_figure,alien/other,0.1
20178,Lumat,graded,1/1/2014,0.1,36.47,loose_figure,alien/other,1.1
20179,Lumat,graded,1/1/2015,0.1,42.89,loose_figure,alien/other,2
20180,Lumat,graded,1/1/2016,0.1,54.87,loose_figure,alien/other,1.7
20181,Lumat,graded,1/1/2017,0.1,48,loose_figure,alien/other,1.8
20182,Lumat,graded,1/1/2018,0.1,50.92,loose_figure,alien/other,3.1
20183,Lumat,graded,1/1/2019,0.1,45.01,loose_figure,alien/other,2.3
20184,Lumat,graded,1/1/2020,0.1,62.46,loose_figure,alien/other,2
20185,Lumat,graded,1/1/2021,0.1,123.06,loose_figure,alien/other,2.3
20186,Lumat,graded,1/1/2022,0.1,89.95,loose_figure,alien/other,1.9
20187,Lumat,graded,1/1/2023,0.1,112.5,loose_figure,alien/other,1.7
20188,Lumat,graded,1/1/2024,0.1,108.38,loose_figure,alien/other,2.5
20189,Lumat,graded,1/1/2025,0.1,112.5,loose_figure,alien/other,1.2
20190,Nien Nunb,ungraded,1/1/2013,1,9.32,loose_figure,alien/other,0.9
20191,Nien Nunb,ungraded,1/1/2014,1,31,loose_figure,alien/other,13
20192,Nien Nunb,ungraded,1/1/2015,1,51,loose_figure,alien/other,17.4
20193,Nien Nunb,ungraded,1/1/2016,1,159.45,loose_figure,alien/other,16
20194,Nien Nunb,ungraded,1/1/2017,1,71.23,loose_figure,alien/other,12.7
20195,Nien Nunb,ungraded,1/1/2018,1,66.66,loose_figure,alien/other,12
20196,Nien Nunb,ungraded,1/1/2019,1,72.3,loose_figure,alien/other,10
20197,Nien Nunb,ungraded,1/1/2020,1,26.99,loose_figure,alien/other,11.7
20198,Nien Nunb,ungraded,1/1/2021,1,76.07,loose_figure,alien/other,14.7
20199,Nien Nunb,ungraded,1/1/2022,1,43.17,loose_figure,alien/other,17.2
20200,Nien Nunb,ungraded,1/1/2023,1,61,loose_figure,alien/other,12.6
20201,Nien Nunb,ungraded,1/1/2024,1,98,loose_figure,alien/other,15
20202,Nien Nunb,ungraded,1/1/2025,1,161.5,loose_figure,alien/other,9.5
20203,Nien Nunb,ungraded,1/1/2013,0.9,6.59,loose_figure,alien/other,0.9
20204,Nien Nunb,ungraded,1/1/2014,0.9,11.72,loose_figure,alien/other,13
20205,Nien Nunb,ungraded,1/1/2015,0.9,14.33,loose_figure,alien/other,17.4
20206,Nien Nunb,ungraded,1/1/2016,0.9,18.35,loose_figure,alien/other,16
20207,Nien Nunb,ungraded,1/1/2017,0.9,19.61,loose_figure,alien/other,12.7
20208,Nien Nunb,ungraded,1/1/2018,0.9,21.5,loose_figure,alien/other,12
20209,Nien Nunb,ungraded,1/1/2019,0.9,24.51,loose_figure,alien/other,10
20210,Nien Nunb,ungraded,1/1/2020,0.9,19.99,loose_figure,alien/other,11.7
20211,Nien Nunb,ungraded,1/1/2021,0.9,30,loose_figure,alien/other,14.7
20212,Nien Nunb,ungraded,1/1/2022,0.9,28,loose_figure,alien/other,17.2
20213,Nien Nunb,ungraded,1/1/2023,0.9,26.66,loose_figure,alien/other,12.6
20214,Nien Nunb,ungraded,1/1/2024,0.9,30,loose_figure,alien/other,15
20215,Nien Nunb,ungraded,1/1/2025,0.9,28,loose_figure,alien/other,9.5
20216,Nien Nunb,ungraded,1/1/2013,0.8,5.63,loose_figure,alien/other,0.9
20217,Nien Nunb,ungraded,1/1/2014,0.8,9.5,loose_figure,alien/other,13
20218,Nien Nunb,ungraded,1/1/2015,0.8,11.59,loose_figure,alien/other,17.4
20219,Nien Nunb,ungraded,1/1/2016,0.8,14.92,loose_figure,alien/other,16
20220,Nien Nunb,ungraded,1/1/2017,0.8,15.65,loose_figure,alien/other,12.7
20221,Nien Nunb,ungraded,1/1/2018,0.8,15.5,loose_figure,alien/other,12
20222,Nien Nunb,ungraded,1/1/2019,0.8,18.99,loose_figure,alien/other,10
20223,Nien Nunb,ungraded,1/1/2020,0.8,17.47,loose_figure,alien/other,11.7
20224,Nien Nunb,ungraded,1/1/2021,0.8,26.3,loose_figure,alien/other,14.7
20225,Nien Nunb,ungraded,1/1/2022,0.8,26.6,loose_figure,alien/other,17.2
20226,Nien Nunb,ungraded,1/1/2023,0.8,24.86,loose_figure,alien/other,12.6
20227,Nien Nunb,ungraded,1/1/2024,0.8,25.5,loose_figure,alien/other,15
20228,Nien Nunb,ungraded,1/1/2025,0.8,26.35,loose_figure,alien/other,9.5
20229,Nien Nunb,ungraded,1/1/2013,0.7,5.22,loose_figure,alien/other,0.9
20230,Nien Nunb,ungraded,1/1/2014,0.7,8.46,loose_figure,alien/other,13
20231,Nien Nunb,ungraded,1/1/2015,0.7,9.77,loose_figure,alien/other,17.4
20232,Nien Nunb,ungraded,1/1/2016,0.7,12.42,loose_figure,alien/other,16
20233,Nien Nunb,ungraded,1/1/2017,0.7,13.55,loose_figure,alien/other,12.7
20234,Nien Nunb,ungraded,1/1/2018,0.7,13.27,loose_figure,alien/other,12
20235,Nien Nunb,ungraded,1/1/2019,0.7,13.99,loose_figure,alien/other,10
20236,Nien Nunb,ungraded,1/1/2020,0.7,15.5,loose_figure,alien/other,11.7
20237,Nien Nunb,ungraded,1/1/2021,0.7,24,loose_figure,alien/other,14.7
20238,Nien Nunb,ungraded,1/1/2022,0.7,24.22,loose_figure,alien/other,17.2
20239,Nien Nunb,ungraded,1/1/2023,0.7,21.99,loose_figure,alien/other,12.6
20240,Nien Nunb,ungraded,1/1/2024,0.7,23.5,loose_figure,alien/other,15
20241,Nien Nunb,ungraded,1/1/2025,0.7,23.99,loose_figure,alien/other,9.5
20242,Nien Nunb,ungraded,1/1/2013,0.6,5.21,loose_figure,alien/other,0.9
20243,Nien Nunb,ungraded,1/1/2014,0.6,7.49,loose_figure,alien/other,13
20244,Nien Nunb,ungraded,1/1/2015,0.6,8.77,loose_figure,alien/other,17.4
20245,Nien Nunb,ungraded,1/1/2016,0.6,10.96,loose_figure,alien/other,16
20246,Nien Nunb,ungraded,1/1/2017,0.6,12.4,loose_figure,alien/other,12.7
20247,Nien Nunb,ungraded,1/1/2018,0.6,12.46,loose_figure,alien/other,12
20248,Nien Nunb,ungraded,1/1/2019,0.6,12.49,loose_figure,alien/other,10
20249,Nien Nunb,ungraded,1/1/2020,0.6,13.62,loose_figure,alien/other,11.7
20250,Nien Nunb,ungraded,1/1/2021,0.6,21.91,loose_figure,alien/other,14.7
20251,Nien Nunb,ungraded,1/1/2022,0.6,21.21,loose_figure,alien/other,17.2
20252,Nien Nunb,ungraded,1/1/2023,0.6,20.47,loose_figure,alien/other,12.6
20253,Nien Nunb,ungraded,1/1/2024,0.6,22,loose_figure,alien/other,15
20254,Nien Nunb,ungraded,1/1/2025,0.6,23.18,loose_figure,alien/other,9.5
20255,Nien Nunb,ungraded,1/1/2013,0.5,5.21,loose_figure,alien/other,0.9
20256,Nien Nunb,ungraded,1/1/2014,0.5,6.5,loose_figure,alien/other,13
20257,Nien Nunb,ungraded,1/1/2015,0.5,8,loose_figure,alien/other,17.4
20258,Nien Nunb,ungraded,1/1/2016,0.5,9.37,loose_figure,alien/other,16
20259,Nien Nunb,ungraded,1/1/2017,0.5,10.47,loose_figure,alien/other,12.7
20260,Nien Nunb,ungraded,1/1/2018,0.5,11.17,loose_figure,alien/other,12
20261,Nien Nunb,ungraded,1/1/2019,0.5,10.62,loose_figure,alien/other,10
20262,Nien Nunb,ungraded,1/1/2020,0.5,12.4,loose_figure,alien/other,11.7
20263,Nien Nunb,ungraded,1/1/2021,0.5,19.96,loose_figure,alien/other,14.7
20264,Nien Nunb,ungraded,1/1/2022,0.5,19.5,loose_figure,alien/other,17.2
20265,Nien Nunb,ungraded,1/1/2023,0.5,19.16,loose_figure,alien/other,12.6
20266,Nien Nunb,ungraded,1/1/2024,0.5,20.5,loose_figure,alien/other,15
20267,Nien Nunb,ungraded,1/1/2025,0.5,21.5,loose_figure,alien/other,9.5
20268,Nien Nunb,ungraded,1/1/2013,0.4,4.84,loose_figure,alien/other,0.9
20269,Nien Nunb,ungraded,1/1/2014,0.4,5.7,loose_figure,alien/other,13
20270,Nien Nunb,ungraded,1/1/2015,0.4,7.47,loose_figure,alien/other,17.4
20271,Nien Nunb,ungraded,1/1/2016,0.4,8.4,loose_figure,alien/other,16
20272,Nien Nunb,ungraded,1/1/2017,0.4,9.32,loose_figure,alien/other,12.7
20273,Nien Nunb,ungraded,1/1/2018,0.4,10,loose_figure,alien/other,12
20274,Nien Nunb,ungraded,1/1/2019,0.4,9.99,loose_figure,alien/other,10
20275,Nien Nunb,ungraded,1/1/2020,0.4,10.94,loose_figure,alien/other,11.7
20276,Nien Nunb,ungraded,1/1/2021,0.4,18.29,loose_figure,alien/other,14.7
20277,Nien Nunb,ungraded,1/1/2022,0.4,17.5,loose_figure,alien/other,17.2
20278,Nien Nunb,ungraded,1/1/2023,0.4,15.74,loose_figure,alien/other,12.6
20279,Nien Nunb,ungraded,1/1/2024,0.4,18.99,loose_figure,alien/other,15
20280,Nien Nunb,ungraded,1/1/2025,0.4,19.5,loose_figure,alien/other,9.5
20281,Nien Nunb,ungraded,1/1/2013,0.3,4.11,loose_figure,alien/other,0.9
20282,Nien Nunb,ungraded,1/1/2014,0.3,4.98,loose_figure,alien/other,13
20283,Nien Nunb,ungraded,1/1/2015,0.3,6.5,loose_figure,alien/other,17.4
20284,Nien Nunb,ungraded,1/1/2016,0.3,7.43,loose_figure,alien/other,16
20285,Nien Nunb,ungraded,1/1/2017,0.3,8.16,loose_figure,alien/other,12.7
20286,Nien Nunb,ungraded,1/1/2018,0.3,9.12,loose_figure,alien/other,12
20287,Nien Nunb,ungraded,1/1/2019,0.3,8.5,loose_figure,alien/other,10
20288,Nien Nunb,ungraded,1/1/2020,0.3,9.46,loose_figure,alien/other,11.7
20289,Nien Nunb,ungraded,1/1/2021,0.3,16.25,loose_figure,alien/other,14.7
20290,Nien Nunb,ungraded,1/1/2022,0.3,15.5,loose_figure,alien/other,17.2
20291,Nien Nunb,ungraded,1/1/2023,0.3,15,loose_figure,alien/other,12.6
20292,Nien Nunb,ungraded,1/1/2024,0.3,16.5,loose_figure,alien/other,15
20293,Nien Nunb,ungraded,1/1/2025,0.3,16.74,loose_figure,alien/other,9.5
20294,Nien Nunb,ungraded,1/1/2013,0.2,4.05,loose_figure,alien/other,0.9
20295,Nien Nunb,ungraded,1/1/2014,0.2,3.99,loose_figure,alien/other,13
20296,Nien Nunb,ungraded,1/1/2015,0.2,5.5,loose_figure,alien/other,17.4
20297,Nien Nunb,ungraded,1/1/2016,0.2,6.01,loose_figure,alien/other,16
20298,Nien Nunb,ungraded,1/1/2017,0.2,6.88,loose_figure,alien/other,12.7
20299,Nien Nunb,ungraded,1/1/2018,0.2,7.29,loose_figure,alien/other,12
20300,Nien Nunb,ungraded,1/1/2019,0.2,6.99,loose_figure,alien/other,10
20301,Nien Nunb,ungraded,1/1/2020,0.2,7.98,loose_figure,alien/other,11.7
20302,Nien Nunb,ungraded,1/1/2021,0.2,13.93,loose_figure,alien/other,14.7
20303,Nien Nunb,ungraded,1/1/2022,0.2,13.98,loose_figure,alien/other,17.2
20304,Nien Nunb,ungraded,1/1/2023,0.2,12.51,loose_figure,alien/other,12.6
20305,Nien Nunb,ungraded,1/1/2024,0.2,14.99,loose_figure,alien/other,15
20306,Nien Nunb,ungraded,1/1/2025,0.2,14.99,loose_figure,alien/other,9.5
20307,Nien Nunb,ungraded,1/1/2013,0.1,1.62,loose_figure,alien/other,0.9
20308,Nien Nunb,ungraded,1/1/2014,0.1,3,loose_figure,alien/other,13
20309,Nien Nunb,ungraded,1/1/2015,0.1,4.23,loose_figure,alien/other,17.4
20310,Nien Nunb,ungraded,1/1/2016,0.1,4.63,loose_figure,alien/other,16
20311,Nien Nunb,ungraded,1/1/2017,0.1,4.95,loose_figure,alien/other,12.7
20312,Nien Nunb,ungraded,1/1/2018,0.1,5.69,loose_figure,alien/other,12
20313,Nien Nunb,ungraded,1/1/2019,0.1,4.73,loose_figure,alien/other,10
20314,Nien Nunb,ungraded,1/1/2020,0.1,6.35,loose_figure,alien/other,11.7
20315,Nien Nunb,ungraded,1/1/2021,0.1,10.99,loose_figure,alien/other,14.7
20316,Nien Nunb,ungraded,1/1/2022,0.1,10.5,loose_figure,alien/other,17.2
20317,Nien Nunb,ungraded,1/1/2023,0.1,10.5,loose_figure,alien/other,12.6
20318,Nien Nunb,ungraded,1/1/2024,0.1,12,loose_figure,alien/other,15
20319,Nien Nunb,ungraded,1/1/2025,0.1,11.5,loose_figure,alien/other,9.5
20320,Nien Nunb,graded,1/1/2014,1,87.64,loose_figure,alien/other,2
20321,Nien Nunb,graded,1/1/2015,1,75,loose_figure,alien/other,3.2
20322,Nien Nunb,graded,1/1/2016,1,228.5,loose_figure,alien/other,2
20323,Nien Nunb,graded,1/1/2017,1,97.18,loose_figure,alien/other,2
20324,Nien Nunb,graded,1/1/2018,1,142.5,loose_figure,alien/other,3.1
20325,Nien Nunb,graded,1/1/2019,1,203.5,loose_figure,alien/other,2.8
20326,Nien Nunb,graded,1/1/2020,1,230.69,loose_figure,alien/other,3.2
20327,Nien Nunb,graded,1/1/2021,1,255,loose_figure,alien/other,2.8
20328,Nien Nunb,graded,1/1/2022,1,218.16,loose_figure,alien/other,3
20329,Nien Nunb,graded,1/1/2023,1,222.23,loose_figure,alien/other,4.6
20330,Nien Nunb,graded,1/1/2024,1,204.75,loose_figure,alien/other,3.7
20331,Nien Nunb,graded,1/1/2025,1,180,loose_figure,alien/other,1.7
20332,Nien Nunb,graded,1/1/2014,0.9,71,loose_figure,alien/other,2
20333,Nien Nunb,graded,1/1/2015,0.9,58.35,loose_figure,alien/other,3.2
20334,Nien Nunb,graded,1/1/2016,0.9,84,loose_figure,alien/other,2
20335,Nien Nunb,graded,1/1/2017,0.9,61.16,loose_figure,alien/other,2
20336,Nien Nunb,graded,1/1/2018,0.9,89,loose_figure,alien/other,3.1
20337,Nien Nunb,graded,1/1/2019,0.9,97.23,loose_figure,alien/other,2.8
20338,Nien Nunb,graded,1/1/2020,0.9,105,loose_figure,alien/other,3.2
20339,Nien Nunb,graded,1/1/2021,0.9,154.96,loose_figure,alien/other,2.8
20340,Nien Nunb,graded,1/1/2022,0.9,140,loose_figure,alien/other,3
20341,Nien Nunb,graded,1/1/2023,0.9,143.5,loose_figure,alien/other,4.6
20342,Nien Nunb,graded,1/1/2024,0.9,157.5,loose_figure,alien/other,3.7
20343,Nien Nunb,graded,1/1/2025,0.9,160.5,loose_figure,alien/other,1.7
20344,Nien Nunb,graded,1/1/2014,0.8,57.78,loose_figure,alien/other,2
20345,Nien Nunb,graded,1/1/2015,0.8,50.39,loose_figure,alien/other,3.2
20346,Nien Nunb,graded,1/1/2016,0.8,69.99,loose_figure,alien/other,2
20347,Nien Nunb,graded,1/1/2017,0.8,57,loose_figure,alien/other,2
20348,Nien Nunb,graded,1/1/2018,0.8,77.35,loose_figure,alien/other,3.1
20349,Nien Nunb,graded,1/1/2019,0.8,66.99,loose_figure,alien/other,2.8
20350,Nien Nunb,graded,1/1/2020,0.8,92.48,loose_figure,alien/other,3.2
20351,Nien Nunb,graded,1/1/2021,0.8,128.77,loose_figure,alien/other,2.8
20352,Nien Nunb,graded,1/1/2022,0.8,132.85,loose_figure,alien/other,3
20353,Nien Nunb,graded,1/1/2023,0.8,120.5,loose_figure,alien/other,4.6
20354,Nien Nunb,graded,1/1/2024,0.8,109.94,loose_figure,alien/other,3.7
20355,Nien Nunb,graded,1/1/2025,0.8,140,loose_figure,alien/other,1.7
20356,Nien Nunb,graded,1/1/2014,0.7,51.08,loose_figure,alien/other,2
20357,Nien Nunb,graded,1/1/2015,0.7,49.95,loose_figure,alien/other,3.2
20358,Nien Nunb,graded,1/1/2016,0.7,49.55,loose_figure,alien/other,2
20359,Nien Nunb,graded,1/1/2017,0.7,54.92,loose_figure,alien/other,2
20360,Nien Nunb,graded,1/1/2018,0.7,60.51,loose_figure,alien/other,3.1
20361,Nien Nunb,graded,1/1/2019,0.7,61,loose_figure,alien/other,2.8
20362,Nien Nunb,graded,1/1/2020,0.7,72.43,loose_figure,alien/other,3.2
20363,Nien Nunb,graded,1/1/2021,0.7,110,loose_figure,alien/other,2.8
20364,Nien Nunb,graded,1/1/2022,0.7,115,loose_figure,alien/other,3
20365,Nien Nunb,graded,1/1/2023,0.7,114.15,loose_figure,alien/other,4.6
20366,Nien Nunb,graded,1/1/2024,0.7,96.99,loose_figure,alien/other,3.7
20367,Nien Nunb,graded,1/1/2025,0.7,137.51,loose_figure,alien/other,1.7
20368,Nien Nunb,graded,1/1/2014,0.6,48.24,loose_figure,alien/other,2
20369,Nien Nunb,graded,1/1/2015,0.6,49,loose_figure,alien/other,3.2
20370,Nien Nunb,graded,1/1/2016,0.6,44.99,loose_figure,alien/other,2
20371,Nien Nunb,graded,1/1/2017,0.6,50,loose_figure,alien/other,2
20372,Nien Nunb,graded,1/1/2018,0.6,55.31,loose_figure,alien/other,3.1
20373,Nien Nunb,graded,1/1/2019,0.6,58.4,loose_figure,alien/other,2.8
20374,Nien Nunb,graded,1/1/2020,0.6,66,loose_figure,alien/other,3.2
20375,Nien Nunb,graded,1/1/2021,0.6,94.8,loose_figure,alien/other,2.8
20376,Nien Nunb,graded,1/1/2022,0.6,108.57,loose_figure,alien/other,3
20377,Nien Nunb,graded,1/1/2023,0.6,100.65,loose_figure,alien/other,4.6
20378,Nien Nunb,graded,1/1/2024,0.6,87.2,loose_figure,alien/other,3.7
20379,Nien Nunb,graded,1/1/2025,0.6,116.8,loose_figure,alien/other,1.7
20380,Nien Nunb,graded,1/1/2014,0.5,44.99,loose_figure,alien/other,2
20381,Nien Nunb,graded,1/1/2015,0.5,40.99,loose_figure,alien/other,3.2
20382,Nien Nunb,graded,1/1/2016,0.5,44.99,loose_figure,alien/other,2
20383,Nien Nunb,graded,1/1/2017,0.5,47.59,loose_figure,alien/other,2
20384,Nien Nunb,graded,1/1/2018,0.5,53.09,loose_figure,alien/other,3.1
20385,Nien Nunb,graded,1/1/2019,0.5,57.35,loose_figure,alien/other,2.8
20386,Nien Nunb,graded,1/1/2020,0.5,63.39,loose_figure,alien/other,3.2
20387,Nien Nunb,graded,1/1/2021,0.5,82.05,loose_figure,alien/other,2.8
20388,Nien Nunb,graded,1/1/2022,0.5,93,loose_figure,alien/other,3
20389,Nien Nunb,graded,1/1/2023,0.5,92.48,loose_figure,alien/other,4.6
20390,Nien Nunb,graded,1/1/2024,0.5,82.72,loose_figure,alien/other,3.7
20391,Nien Nunb,graded,1/1/2025,0.5,100,loose_figure,alien/other,1.7
20392,Nien Nunb,graded,1/1/2014,0.4,42.59,loose_figure,alien/other,2
20393,Nien Nunb,graded,1/1/2015,0.4,36.32,loose_figure,alien/other,3.2
20394,Nien Nunb,graded,1/1/2016,0.4,42.83,loose_figure,alien/other,2
20395,Nien Nunb,graded,1/1/2017,0.4,46.57,loose_figure,alien/other,2
20396,Nien Nunb,graded,1/1/2018,0.4,49.99,loose_figure,alien/other,3.1
20397,Nien Nunb,graded,1/1/2019,0.4,54.3,loose_figure,alien/other,2.8
20398,Nien Nunb,graded,1/1/2020,0.4,58.92,loose_figure,alien/other,3.2
20399,Nien Nunb,graded,1/1/2021,0.4,75,loose_figure,alien/other,2.8
20400,Nien Nunb,graded,1/1/2022,0.4,85.81,loose_figure,alien/other,3
20401,Nien Nunb,graded,1/1/2023,0.4,84.84,loose_figure,alien/other,4.6
20402,Nien Nunb,graded,1/1/2024,0.4,76.55,loose_figure,alien/other,3.7
20403,Nien Nunb,graded,1/1/2025,0.4,95,loose_figure,alien/other,1.7
20404,Nien Nunb,graded,1/1/2014,0.3,35.84,loose_figure,alien/other,2
20405,Nien Nunb,graded,1/1/2015,0.3,35.18,loose_figure,alien/other,3.2
20406,Nien Nunb,graded,1/1/2016,0.3,39.99,loose_figure,alien/other,2
20407,Nien Nunb,graded,1/1/2017,0.3,44.04,loose_figure,alien/other,2
20408,Nien Nunb,graded,1/1/2018,0.3,46.75,loose_figure,alien/other,3.1
20409,Nien Nunb,graded,1/1/2019,0.3,52.67,loose_figure,alien/other,2.8
20410,Nien Nunb,graded,1/1/2020,0.3,56,loose_figure,alien/other,3.2
20411,Nien Nunb,graded,1/1/2021,0.3,73.39,loose_figure,alien/other,2.8
20412,Nien Nunb,graded,1/1/2022,0.3,80.79,loose_figure,alien/other,3
20413,Nien Nunb,graded,1/1/2023,0.3,80.48,loose_figure,alien/other,4.6
20414,Nien Nunb,graded,1/1/2024,0.3,73.99,loose_figure,alien/other,3.7
20415,Nien Nunb,graded,1/1/2025,0.3,92,loose_figure,alien/other,1.7
20416,Nien Nunb,graded,1/1/2014,0.2,31.85,loose_figure,alien/other,2
20417,Nien Nunb,graded,1/1/2015,0.2,31.43,loose_figure,alien/other,3.2
20418,Nien Nunb,graded,1/1/2016,0.2,36.09,loose_figure,alien/other,2
20419,Nien Nunb,graded,1/1/2017,0.2,41.59,loose_figure,alien/other,2
20420,Nien Nunb,graded,1/1/2018,0.2,40.53,loose_figure,alien/other,3.1
20421,Nien Nunb,graded,1/1/2019,0.2,47.33,loose_figure,alien/other,2.8
20422,Nien Nunb,graded,1/1/2020,0.2,47,loose_figure,alien/other,3.2
